Time [s], roll [deg], pitch [deg], yaw [deg], pos_x [m], pos_y [m], pos_z [m], pos_raw_x [m], pos_raw_y [m], pos_raw_z [m], position_initialized [b], position_raw_initialized [b], status 
79.616983,34.28406488498234,16.00862615335059,169.32847170150507,590777.7705844917,6136529.377550819,76.64333782050014,41.6348724886775,-7.904591675847769,-49.34501177470659,False,True,AUTO.LOITER
79.716984,31.95505130165197,13.20024287162521,170.91892107244504,590777.9154355936,6136529.425058953,76.61833342329459,41.6348724886775,-7.904591675847769,-49.34501177470659,False,True,AUTO.LOITER
79.817121,30.06400812485036,9.914861644733417,171.68739808344003,590778.0478402379,6136529.461178985,76.5903294893048,41.89677781215869,-7.999392136000097,-49.27201761341291,False,True,AUTO.LOITER
79.917128,28.083606890614526,9.880002614100217,171.73667339392543,590778.187040397,6136529.475174715,76.51332563364438,42.13035648223013,-7.950058629736304,-49.34802438536953,False,True,AUTO.LOITER
80.016901,26.52047494046818,11.66804143987085,169.03484353441695,590778.3135651848,6136529.488909686,76.4623221172244,42.13035648223013,-7.950058629736304,-49.34802438536953,False,True,AUTO.LOITER
80.116967,23.429142410293665,12.18041758017746,163.6555068547545,590778.4398610555,6136529.513772004,76.43331847682299,42.40264800947625,-7.933324849233031,-49.476031803138625,False,True,AUTO.LOITER
80.216874,19.40394478189534,7.79562282753793,159.27635779153587,590778.5724946099,6136529.538764708,76.43231466679543,42.40264800947625,-7.933324849233031,-49.476031803138625,False,True,AUTO.LOITER
80.316961,17.97200243077104,4.628878215740596,158.60351062317494,590778.7241412184,6136529.564148562,76.39531034789584,42.644166785874404,-7.9617523439228535,-49.498037876885604,False,True,AUTO.LOITER
80.417006,19.496791861512683,5.7425960468262875,159.13050599193735,590778.8570036876,6136529.57801393,76.34530666183863,42.644166785874404,-7.9617523439228535,-49.498037876885604,False,True,AUTO.LOITER
80.517248,21.186505158396344,4.078168320783546,161.10168448465197,590778.9776486215,6136529.569363848,76.28230356298135,42.644166785874404,-7.9617523439228535,-49.498037876885604,False,True,AUTO.LOITER
80.616978,22.965467202927435,4.669435967960891,163.8889702371446,590779.0853892679,6136529.5715803495,76.25630067938903,42.89087865490001,-7.934412720613182,-49.63104474016606,False,True,AUTO.LOITER
80.717007,19.661301853202513,0.9222944548062663,168.81894848526088,590779.1994675992,6136529.573927235,76.2242976261712,42.89087865490001,-7.934412720613182,-49.63104474016606,False,True,AUTO.LOITER
80.817032,20.934145733572233,2.5150559937703205,174.72661787945148,590779.3067504083,6136529.598398429,76.19029449461624,43.21929366211407,-7.871996063739061,-49.65305418051378,False,True,AUTO.LOITER
80.917486,24.862881826336146,4.97910826476469,178.8473821877629,590779.4518304071,6136529.634779273,76.09929022133778,43.57985492609441,-7.83118215110153,-49.61306422104704,False,True,AUTO.LOITER
81.016759,30.860550461496583,9.125143576171288,176.2397428550969,590779.5903437992,6136529.682157079,76.02228599369843,43.57985492609441,-7.83118215110153,-49.61306422104704,False,True,AUTO.LOITER
81.116888,38.114215388622284,14.009292534207077,171.69822610275222,590779.772763143,6136529.752702261,75.96928033072587,43.87818394706119,-7.847308775410056,-49.8070719454512,False,True,AUTO.LOITER
81.217018,33.75151871979148,8.572841380124375,169.06498251126226,590779.948844796,6136529.823117068,75.97327483736788,43.87818394706119,-7.847308775410056,-49.8070719454512,False,True,AUTO.LOITER
81.316818,14.522640133648569,-3.1745234966446816,169.30220946791036,590780.1566148672,6136529.894183804,75.96426849587797,43.87818394706119,-7.847308775410056,-49.8070719454512,False,True,AUTO.LOITER
81.417033,0.07277618655798178,-11.41603669013508,164.83913972732026,590780.3202500612,6136529.953210515,75.95426346573122,44.14077608613297,-7.975491136312485,-49.67407741231085,False,True,AUTO.LOITER
81.517047,-17.59232267776958,-15.825348742645186,163.33488874232293,590780.4662457274,6136529.945082011,75.91425968834017,44.14077608613297,-7.975491136312485,-49.67407741231085,False,True,AUTO.LOITER
81.616884,-18.424815350043087,-18.72966822145921,162.50426497880267,590780.5805529712,6136529.93630159,75.90325675907081,44.381150264292955,-7.948281813412905,-49.57208410603724,False,True,AUTO.LOITER
81.717024,-12.982555787281331,-14.858661073451533,165.41557582755613,590780.6518699563,6136529.85984441,75.86925576106245,44.381150264292955,-7.948281813412905,-49.57208410603724,False,True,AUTO.LOITER
81.817021,-4.977909975941513,-8.386182737894286,172.75728968665834,590780.7431156872,6136529.739269009,75.82925475009885,44.672683765296824,-7.942284082062542,-49.56309190882014,False,True,AUTO.LOITER
81.917016,-0.7244159294064716,-4.375335840279738,-174.61890541197988,590780.9111004117,6136529.586876196,75.75425207556674,44.672683765296824,-7.942284082062542,-49.56309190882014,False,True,AUTO.LOITER
82.016995,6.87196435988072,-1.1983160038418876,-165.6303060220918,590781.097640357,6136529.457129234,75.68924864418855,45.06355990062002,-7.83405405189842,-49.64810354147485,False,True,AUTO.LOITER
82.117016,14.423631517810612,1.7998748665181432,-160.07065104675675,590781.3316768644,6136529.48420819,75.64324212007995,45.06355990062002,-7.83405405189842,-49.64810354147485,False,True,AUTO.LOITER
82.217444,17.253102350735258,6.229206434298712,-160.51015292577847,590781.5333381705,6136529.544017259,75.63523607214944,45.26178730500396,-7.607334800995886,-49.852111449172554,False,True,AUTO.LOITER
82.31678,16.921363231432426,6.614205519001758,-163.02493598792032,590781.7012507236,6136529.703320505,75.62922975651199,45.52025880711153,-7.535224878229201,-49.90411914777488,False,True,AUTO.LOITER
82.417011,20.432482188840883,7.131856937911654,-162.30083275197768,590781.86328343,6136529.840238685,75.61822385844687,45.52025880711153,-7.535224878229201,-49.90411914777488,False,True,AUTO.LOITER
82.516712,29.373900600067792,10.522810800929712,-162.87175659104392,590781.9877478699,6136529.95411986,75.55721922609285,45.74749973346479,-7.486021565273404,-49.965125750289445,False,True,AUTO.LOITER
82.617034,41.42841129259141,16.14679724871177,-163.11253742197778,590782.1002237118,6136530.034358234,75.50321530493167,45.74749973346479,-7.486021565273404,-49.965125750289445,False,True,AUTO.LOITER
82.716952,43.63006203105847,16.628836153163085,-157.43338575709475,590782.2007109593,6136530.080953801,75.4652120949679,46.026357836672105,-7.480284518562257,-50.10113321390173,False,True,AUTO.LOITER
82.817038,41.280943324191966,13.690251511677442,-152.13068255809284,590782.3141024993,6136530.116682801,75.4752086697296,46.026357836672105,-7.480284518562257,-50.10113321390173,False,True,AUTO.LOITER
82.916999,39.527202542735594,11.606214338656264,-151.65239903553456,590782.4401694062,6136530.1526725795,75.472204905233,46.026357836672105,-7.480284518562257,-50.10113321390173,False,True,AUTO.LOITER
83.016867,36.75502655968266,7.627127354899402,-149.97274096851015,590782.5789116797,6136530.1889231345,75.4532008014772,46.305444867466576,-7.4856747994199395,-50.17114055354466,False,True,AUTO.LOITER
83.116729,37.46191162760552,9.952376123915705,-153.0952571499587,590782.7115451939,6136530.213915965,75.37319699132831,46.53971025312785,-7.469723090529442,-50.22614695377206,False,True,AUTO.LOITER
83.216993,39.97946389736266,14.806451791792705,-162.76913060797673,590782.8373831677,6136530.2610331,75.31419310283533,46.53971025312785,-7.469723090529442,-50.22614695377206,False,True,AUTO.LOITER
83.316834,39.39322317289747,14.734849503378667,-171.1942874718818,590782.9568834547,6136530.308019848,75.29418938396594,46.801386736216955,-7.553395915776491,-50.40215291666591,False,True,AUTO.LOITER
83.417031,32.96984066177602,7.11455023504151,179.0619096657464,590783.0890591071,6136530.355267378,75.32118532583581,46.801386736216955,-7.553395915776491,-50.40215291666591,False,True,AUTO.LOITER
83.517121,28.107514051912812,2.1024211904454897,172.06845022985354,590783.2289460124,6136530.335881232,75.29718184198097,46.801386736216955,-7.553395915776491,-50.40215291666591,False,True,AUTO.LOITER
83.616888,26.82058422236058,2.526728614450276,170.58250875855293,590783.3688329193,6136530.316495091,75.25017835812267,46.99968638562132,-7.638372614979744,-50.41915718328376,False,True,AUTO.LOITER
83.717109,27.266512127484365,3.1708329765655505,167.96859298468908,590783.4849715957,6136530.21869599,75.15217642066742,46.99968638562132,-7.638372614979744,-50.41915718328376,False,True,AUTO.LOITER
83.817052,27.05010958063107,4.002763476346251,172.12470209055314,590783.5691929262,6136530.131372289,75.11217520736753,47.259073585271835,-7.610771968960762,-50.47116438603982,False,True,AUTO.LOITER
83.917069,25.78582103875635,-0.8846766028427461,176.99579884855586,590783.6595230147,6136530.055306325,75.1001737004519,47.259073585271835,-7.610771968960762,-50.47116438603982,False,True,AUTO.LOITER
84.016994,23.874053485809842,-5.909150730300908,-176.89155123018398,590783.7817704591,6136529.968764964,75.12217146937249,47.550378134823404,-7.5936467023566365,-50.61217231297255,False,True,AUTO.LOITER
84.116943,20.934589815631345,-9.9348579837784,-175.61846314784466,590783.9282239953,6136529.938381886,75.08416793985553,47.85955107701011,-7.520493525080383,-50.530181368735754,False,True,AUTO.LOITER
84.217001,19.98740366373556,-10.212002961026874,-177.94633406671434,590784.0549776875,6136529.940989677,75.03216454727195,47.85955107701011,-7.520493525080383,-50.530181368735754,False,True,AUTO.LOITER
84.316831,20.77172553282195,-5.908184681053605,178.07666168751084,590784.2120462164,6136530.011013487,74.94115956263491,48.131384701817296,-7.481504702940583,-50.617189034783934,False,True,AUTO.LOITER
84.4172,20.76090428005877,-2.936725236333706,172.5200459863707,590784.3439929343,6136530.069388397,74.91215538049313,48.131384701817296,-7.481504702940583,-50.617189034783934,False,True,AUTO.LOITER
84.518332,20.817340356315498,-7.759674000585218,168.22054788493554,590784.5010614544,6136530.139412218,74.91415039584172,48.39916996983811,-7.553919698111713,-50.68819529136313,False,True,AUTO.LOITER
84.616971,23.18092976216332,-10.173525018540198,165.04552831164446,590784.6522501498,6136530.187050965,74.91114582878271,48.39916996983811,-7.553919698111713,-50.68819529136313,False,True,AUTO.LOITER
84.717004,23.253780653623068,-7.545119625460171,162.38232994788743,590784.7912213387,6136530.212174246,74.8271418489488,48.39916996983811,-7.553919698111713,-50.68819529136313,False,True,AUTO.LOITER
84.817132,19.55908653004294,-4.376589808078389,164.17977660979025,590784.9111794734,6136530.236906359,74.75213837800179,48.65199054044206,-7.5153220146894455,-50.63620244854653,False,True,AUTO.LOITER
84.917039,16.601800309540188,-3.786434894019346,163.91815387236184,590785.0128113538,6136530.227865271,74.7101357878996,48.65199054044206,-7.5153220146894455,-50.63620244854653,False,True,AUTO.LOITER
85.016975,12.073503180912565,-9.661778211139767,166.00408374064648,590785.1022257328,6136530.196308713,74.73113378502765,48.93107758159749,-7.520712128840387,-50.84820978832529,False,True,AUTO.LOITER
85.116911,7.08836940667907,-18.19937151960993,174.34504691802564,590785.2620414417,6136530.132804427,74.74213028817164,49.25315480201971,-7.458425413817167,-50.820219059455326,False,True,AUTO.LOITER
85.216828,6.818814043550194,-19.395512524425474,-175.75126871991432,590785.4152905369,6136530.080297102,74.72612683695658,49.25315480201971,-7.458425413817167,-50.820219059455326,False,True,AUTO.LOITER
85.316885,12.773320548949844,-13.608550790359912,-173.6701742766488,590785.59931232,6136530.0729511175,74.65612204164115,49.536976973642595,-7.3857936868444085,-50.8542274368035,False,True,AUTO.LOITER
85.416994,19.888002202783685,-9.837093211381067,-177.23035711852322,590785.782876234,6136530.08785983,74.59811699834884,49.536976973642595,-7.3857936868444085,-50.8542274368035,False,True,AUTO.LOITER
85.51697,26.05035586928389,-6.085855310747451,174.37656193080133,590785.9714042182,6136530.169663007,74.56411104150408,49.79071327322163,-7.391705316491425,-50.97123409810118,False,True,AUTO.LOITER
85.617093,18.157894264259998,-13.331817561993109,167.66082168212105,590786.1540523834,6136530.229081114,74.56210550225262,49.79071327322163,-7.391705316491425,-50.97123409810118,False,True,AUTO.LOITER
85.71767,15.733021901954514,-16.972137130551687,165.78915736303045,590786.324254112,6136530.277111095,74.52110042624304,49.994663849822246,-7.443169456906617,-51.0032389064033,False,True,AUTO.LOITER
85.817263,19.303017452718034,-10.23259433193229,163.6798973943006,590786.4693340375,6136530.313492167,74.46309615274222,49.994663849822246,-7.443169456906617,-51.0032389064033,False,True,AUTO.LOITER
85.917674,18.703740821479382,-9.317629092093675,162.40465826957129,590786.551494994,6136530.3263146235,74.39609382353473,50.22870028798934,-7.416090209968388,-51.12224543078416,False,True,AUTO.LOITER
86.017237,20.0393368607315,-8.304206352366581,163.51821915671883,590786.6336559501,6136530.33913708,74.37909149432573,50.22870028798934,-7.416090209968388,-51.12224543078416,False,True,AUTO.LOITER
86.116974,17.45819755923214,-12.781789663727777,168.63388066784958,590786.7167326553,6136530.30745016,74.37708966106318,50.52137845021207,-7.465728812851012,-51.19225261396437,False,True,AUTO.LOITER
86.216986,17.28208757886863,-10.186964742420502,172.77122025085083,590786.8188224144,6136530.276154423,74.37608731890113,50.52137845021207,-7.465728812851012,-51.19225261396437,False,True,AUTO.LOITER
86.317034,19.342609407772894,-10.828011283985596,175.11762645118748,590786.9526005959,6136530.24551066,74.32308412857306,50.80336909007747,-7.304078249260783,-51.151261983286574,False,True,AUTO.LOITER
86.417247,16.413138242502686,-10.016201636043112,172.2851681183125,590787.0856919646,6136530.248248932,74.26408056628136,50.80336909007747,-7.304078249260783,-51.151261983286574,False,True,AUTO.LOITER
86.51694,18.360944062721046,-9.522784590805072,166.63496291081248,590787.2239763241,6136530.306754323,74.20807621441762,50.80336909007747,-7.304078249260783,-51.151261983286574,False,True,AUTO.LOITER
86.617016,14.994663409896898,-6.59430632911496,161.51490588462687,590787.3751649869,6136530.354393164,74.18807164726869,51.093299973290414,-7.220188682898879,-51.23127065435338,False,True,AUTO.LOITER
86.717144,17.284569807907104,-6.760134007674643,159.88515422584078,590787.5453666986,6136530.402423193,74.17606657121289,51.3343609002186,-7.226361013017595,-51.2512769764584,False,True,AUTO.LOITER
86.817025,18.85062003414668,-8.775498495036782,160.6589664992366,590787.7092307231,6136530.450322835,74.14506166478364,51.3343609002186,-7.226361013017595,-51.2512769764584,False,True,AUTO.LOITER
86.916885,21.332181746748482,-4.937713758967378,158.95893558528576,590787.841635265,6136530.486443161,74.07005773050619,51.57542182831094,-7.23253333196044,-51.27828329857408,False,True,AUTO.LOITER
87.017294,24.202180040840705,-1.0358362841792825,159.53465629624085,590787.94891801,6136530.510914568,74.01805459874964,51.57542182831094,-7.23253333196044,-51.27828329857408,False,True,AUTO.LOITER
87.116939,25.61360837848028,1.1295883598248988,160.03955525191392,590788.04467009,6136530.479488466,74.00705242620178,51.86130442854483,-7.2600475531071424,-51.37329056016648,False,True,AUTO.LOITER
87.217049,24.32771642926947,0.7102904760149902,165.7619432689501,590788.1535554215,6136530.426068467,74.02705016236018,51.86130442854483,-7.2600475531071424,-51.37329056016648,False,True,AUTO.LOITER
87.317008,23.85555058605513,0.09784293438565009,175.28260267750775,590788.3006958015,6136530.362303501,74.01104700469728,52.1634527730057,-7.15364243555814,-51.267299818547485,False,True,AUTO.LOITER
87.416985,19.52162535434815,1.5415955578463307,178.25311987946037,590788.4408116764,6136530.331790176,73.96304364470049,52.1634527730057,-7.15364243555814,-51.267299818547485,False,True,AUTO.LOITER
87.516853,22.93335336210491,1.8304122650984662,178.3202058622055,590788.6117002052,6136530.346438213,73.9210389405732,52.458805532893166,-7.02511300612241,-51.32230915529814,False,True,AUTO.LOITER
87.617182,20.597523725988893,3.5245579051978115,175.31216368316345,590788.7696844225,6136530.37195281,73.88603445172171,52.458805532893166,-7.02511300612241,-51.32230915529814,False,True,AUTO.LOITER
87.717024,21.446219599351764,1.7561521447624484,172.2974125405134,590788.9396571772,6136530.431110237,73.86602925162782,52.69803490128834,-6.942266508936882,-51.40331646938958,False,True,AUTO.LOITER
87.817052,21.701707365076583,0.30495453744307716,170.28531036141817,590789.1096299273,6136530.490267672,73.84702405152605,52.69803490128834,-6.942266508936882,-51.40331646938958,False,True,AUTO.LOITER
87.917094,22.382743586810648,3.4772239353000463,169.16614672147057,590789.2540229942,6136530.560030868,73.77901940596976,52.919624878442846,-6.926575256511569,-51.38732253064279,False,True,AUTO.LOITER
88.017059,23.064712805595605,2.9960199728605406,168.4834715664677,590789.3798608936,6136530.60714819,73.73201551729414,52.919624878442846,-6.926575256511569,-51.38732253064279,False,True,AUTO.LOITER
88.116974,22.88101093613408,1.0614322246307428,170.07417589456665,590789.4744682608,6136530.631358838,73.70201272477453,53.18580758373719,-6.92109855171293,-51.51132965537033,False,True,AUTO.LOITER
88.217049,21.602081273825405,-1.7105629399615887,170.62393071267832,590789.5756422554,6136530.644572543,73.71300988660667,53.18580758373719,-6.92109855171293,-51.51132965537033,False,True,AUTO.LOITER
88.317007,19.1623714755426,-6.2800904739281815,170.3531808929377,590789.702395929,6136530.647180496,73.70800649388167,53.46397881768644,-6.8819790026173,-51.52533749135867,False,True,AUTO.LOITER
88.417038,19.447259625898926,-5.575633075167936,174.38929527469136,590789.8418249701,6136530.650049249,73.68500276188067,53.46397881768644,-6.8819790026173,-51.52533749135867,False,True,AUTO.LOITER
88.516838,18.37326619916674,-4.488890137035795,177.5585881115784,590789.9939293785,6136530.653178803,73.6279986906026,53.70977479103021,-6.810129394754767,-51.51134485115239,False,True,AUTO.LOITER
88.617092,20.04300146086424,-5.416974290081139,174.222139462467,590790.1331294731,6136530.667174909,73.59699483460328,53.70977479103021,-6.810129394754767,-51.51134485115239,False,True,AUTO.LOITER
88.716797,20.85701050564704,-6.647749394616522,169.99939474478674,590790.2657629371,6136530.692167965,73.57899102424629,53.96893296483904,-6.771401008591056,-51.58435217826022,False,True,AUTO.LOITER
88.817004,22.87105786709155,-11.49921703945397,164.3648709244258,590790.4049630301,6136530.706164081,73.58098716823912,53.96893296483904,-6.771401008591056,-51.58435217826022,False,True,AUTO.LOITER
88.91691,23.44802339110738,-17.702692275978098,160.21352375924496,590790.550271859,6136530.731417944,73.54098301859949,54.22266924276482,-6.777312384918332,-51.594358839775424,False,True,AUTO.LOITER
89.016996,21.641275929217322,-13.388952975393515,165.13323745681788,590790.6765676356,6136530.756280612,73.47297937786786,54.22266924276482,-6.777312384918332,-51.594358839775424,False,True,AUTO.LOITER
89.117811,21.676675586409537,-10.389782614703059,175.79763628468888,590790.7779705722,6136530.758367001,73.4089766636663,54.488165094167925,-6.738453567028046,-51.719366336548575,False,True,AUTO.LOITER
89.216874,21.649984011279333,-17.177709370015688,178.3570032858421,590790.8798314045,6136530.738198703,73.39897419744557,54.488165094167925,-6.738453567028046,-51.719366336548575,False,True,AUTO.LOITER
89.317379,23.867634244656664,-17.6714566861808,177.25221289572227,590791.0070429725,6136530.718552005,73.39097105267143,54.81612197542563,-6.653781358152628,-51.749376025694204,False,True,AUTO.LOITER
89.417182,17.382690289662612,-22.06031283431521,175.1415298345325,590791.1469299089,6136530.699166111,73.3759675686183,54.81612197542563,-6.653781358152628,-51.749376025694204,False,True,AUTO.LOITER
89.516942,17.075485905577523,-19.070020516004714,179.11619421586627,590791.3114807341,6136530.713683853,73.33396303403426,55.086810747743584,-6.559155384078622,-51.72938431210876,False,True,AUTO.LOITER
89.616935,16.40650622973026,-20.84092733986827,-174.16738464618945,590791.475802609,6136530.739328944,73.30395837545296,55.086810747743584,-6.559155384078622,-51.72938431210876,False,True,AUTO.LOITER
89.717046,20.144047068021823,-15.955197308456004,-172.72155437076896,590791.6457753163,6136530.798486478,73.26295317525093,55.35635475523304,-6.408892673440278,-51.825393218515146,False,True,AUTO.LOITER
89.817059,15.812773096840997,-17.343142108965164,-172.8649737351081,590791.8157480189,6136530.857644017,73.24894797504095,55.35635475523304,-6.408892673440278,-51.825393218515146,False,True,AUTO.LOITER
89.916969,15.031465774067469,-15.039958932328673,-172.12471297559492,590791.9911425976,6136530.961441342,73.22194210921215,55.59581299161073,-6.337173362262547,-51.88640040878457,False,True,AUTO.LOITER
90.016923,18.12235112406292,-7.397945456858467,-174.20412331186935,590792.1414153868,6136531.053589722,73.1749370459226,55.59581299161073,-6.337173362262547,-51.88640040878457,False,True,AUTO.LOITER
90.116952,23.763914412744267,-8.056761605913843,-177.04698221418926,590792.2538910231,6136531.133828355,73.1169331244557,55.8418378548231,-6.276450981386006,-51.942407644713455,False,True,AUTO.LOITER
90.217004,20.75146821974382,-3.848992197367308,-178.50417270321665,590792.34781151,6136531.191421099,73.07192995989065,55.8418378548231,-6.276450981386006,-51.942407644713455,False,True,AUTO.LOITER
90.316871,20.570460838098384,-3.7984266795143946,-175.50529715577656,590792.4546363121,6136531.238147303,73.05892658003677,56.15734826633707,-6.2031668163836,-52.01741687069662,False,True,AUTO.LOITER
90.416993,20.780873304334325,-0.8645484130646371,-171.29477722663435,590792.5811610175,6136531.2518826835,73.05492306324304,56.15734826633707,-6.2031668163836,-52.01741687069662,False,True,AUTO.LOITER
90.517494,24.45384655090725,2.8331975570541186,-165.67434983888728,590792.7520495018,6136531.266530883,73.02091835896451,56.42689221701585,-6.052904040552676,-52.02942577719264,False,True,AUTO.LOITER
90.617338,26.156526272922438,3.93134926063659,-162.26607693181418,590792.9036959837,6136531.291915225,72.97691403960657,56.42689221701585,-6.052904040552676,-52.02942577719264,False,True,AUTO.LOITER
90.716896,30.18354739736182,9.930076438535444,-164.95971189519994,590793.0546556035,6136531.350681605,72.9199093482579,56.72224478633143,-5.924374322406948,-52.07443511428572,False,True,AUTO.LOITER
90.817029,31.40849646322688,12.993951162126288,-168.72903710151107,590793.2056152197,6136531.409447991,72.90690465690267,56.72224478633143,-5.924374322406948,-52.07443511428572,False,True,AUTO.LOITER
90.916938,29.657630104248003,11.398609853470893,-170.61673073135805,590793.356116923,6136531.490469069,72.90489971754877,56.98002915724646,-5.81888169515878,-52.14644318556053,False,True,AUTO.LOITER
91.017068,27.537352940303172,5.910567760846019,-171.10384233544733,590793.5066186212,6136531.571490153,72.90389477818673,56.98002915724646,-5.81888169515878,-52.14644318556053,False,True,AUTO.LOITER
91.116879,25.082970288537382,5.65294461236913,-175.1513362983976,590793.6319985398,6136531.640862283,72.84389064137932,56.98002915724646,-5.81888169515878,-52.14644318556053,False,True,AUTO.LOITER
91.216924,22.34674557652217,10.447503149947131,-177.39557939993122,590793.7514986828,6136531.687849327,72.79088692220202,57.20566719630733,-5.691786381416023,-52.23745065664272,False,True,AUTO.LOITER
91.316775,26.308093350173397,12.223948214107141,-179.31508801360604,590793.813730728,6136531.744790085,72.76388460579909,57.48811540042516,-5.552390075288713,-52.436459778523385,False,True,AUTO.LOITER
91.417012,26.116485156544393,12.292494487370911,171.58367249315543,590793.8820714984,6136531.81298859,72.77288199575435,57.48811540042516,-5.552390075288713,-52.436459778523385,False,True,AUTO.LOITER
91.51694,27.585095918278352,5.749196192006207,178.0808631976047,590794.0020295457,6136531.837720952,72.77687852456228,57.84233869588934,-5.5117054004222155,-52.53246965050228,False,True,AUTO.LOITER
91.617213,30.15551800501386,2.8742632465993614,-177.9957987472925,590794.14733832,6136531.862974932,72.75287437479821,57.84233869588934,-5.5117054004222155,-52.53246965050228,False,True,AUTO.LOITER
91.717097,34.30441854068382,5.869978009201166,-178.88684247330508,590794.3372398233,6136531.878014407,72.67386916153104,57.84233869588934,-5.5117054004222155,-52.53246965050228,False,True,AUTO.LOITER
91.817042,39.12606811114103,14.450796395268522,-179.04728693131463,590794.5208036435,6136531.892923483,72.6128641178993,58.07973622705322,-5.33983985427767,-52.60947795693413,False,True,AUTO.LOITER
91.916986,42.47421466428113,21.331040250397052,-178.33245105835127,590794.6907762683,6136531.952081134,72.5738589175518,58.07973622705322,-5.33983985427767,-52.60947795693413,False,True,AUTO.LOITER
92.01742,41.076625930127314,15.756387769910715,-175.32613820974325,590794.8609778467,6136532.000111446,72.58285384119554,58.387077189516276,-5.177667181938887,-52.6174880054694,False,True,AUTO.LOITER
92.117105,45.109181304009304,13.583369671575083,-176.5216031584065,590794.9858998157,6136532.091738306,72.54484945633726,58.387077189516276,-5.177667181938887,-52.6174880054694,False,True,AUTO.LOITER
92.217232,49.26605234264344,25.50243115356399,-179.97415602436462,590795.1108217796,6136532.183365167,72.4798450714716,58.60660643479787,-5.061829545535147,-52.58149518301512,False,True,AUTO.LOITER
92.316843,48.28543958151158,27.50086167010491,-179.1781182225581,590795.1984045266,6136532.240827568,72.41684207646142,58.896308075869456,-4.9668121207505465,-52.73050397865896,False,True,AUTO.LOITER
92.417064,46.75920270269295,27.637176894098182,-175.55587128612157,590795.292782871,6136532.276165686,72.41083915980519,58.896308075869456,-4.9668121207505465,-52.73050397865896,False,True,AUTO.LOITER
92.516976,44.55957543180633,20.447843875412207,-172.1639802374927,590795.41930754,6136532.289901147,72.4168356429283,59.09613737522159,-4.817983645014465,-52.901511019317056,False,True,AUTO.LOITER
92.617076,44.26700886826573,13.369541011911108,-168.23171062959247,590795.5204814827,6136532.303114989,72.40783280462429,59.09613737522159,-4.817983645014465,-52.901511019317056,False,True,AUTO.LOITER
92.717172,44.14390823996173,15.383718306377482,-166.22152476376957,590795.6463192701,6136532.35023249,72.31982891573867,59.359343464137055,-4.667851094156504,-52.982519756443224,False,True,AUTO.LOITER
92.817051,47.410032992598076,17.541082365549766,-166.0639523109292,590795.7848324175,6136532.397610808,72.25282468755978,59.359343464137055,-4.667851094156504,-52.982519756443224,False,True,AUTO.LOITER
92.917125,46.873807606313456,23.677853409521582,-166.98819617593597,590795.9292253215,6136532.467374224,72.18782004172789,59.577727851457894,-4.496376686729491,-53.13152755408822,False,True,AUTO.LOITER
93.017059,44.6573701971733,23.627032757069752,-165.87667433797907,590796.0675095011,6136532.525879893,72.17981568953589,59.577727851457894,-4.496376686729491,-53.13152755408822,False,True,AUTO.LOITER
93.11701,44.47304658385492,17.507355667787866,-165.18191765028007,590796.1860937498,6136532.61737638,72.1588114742658,59.8336803765269,-4.301865138113499,-53.10653661764272,False,True,AUTO.LOITER
93.217103,45.166803516943446,16.5912130369164,-166.5278877021846,590796.285893913,6136532.697354303,72.11380789192692,59.8336803765269,-4.301865138113499,-53.10653661764272,False,True,AUTO.LOITER
93.316983,43.35918728852018,13.447267675262921,-165.4867707597414,590796.3666810303,6136532.776941005,72.04880481851866,60.05908929544967,-4.163642333820462,-53.13554421296618,False,True,AUTO.LOITER
93.4172,41.545779216552745,12.052016561874092,-163.41630346386805,590796.4542637495,6136532.834403432,72.02680182346768,60.05908929544967,-4.163642333820462,-53.13554421296618,False,True,AUTO.LOITER
93.517027,38.55607946303841,10.307759260039145,-161.610204237998,590796.5481841471,6136532.891996265,72.01579865876792,60.05908929544967,-4.163642333820462,-53.13554421296618,False,True,AUTO.LOITER
93.61757,34.5570400125257,6.04406143848302,-158.6511165315162,590796.660888621,6136532.9611076685,72.0067948611236,60.36620114161633,-3.990342179313302,-53.11155438573476,False,True,AUTO.LOITER
93.716853,37.11643642846036,5.775647496343481,-151.29022760747984,590796.79871485,6136533.041868051,71.9437902608862,60.6423114616191,-3.851076075807214,-53.1215633382797,False,True,AUTO.LOITER
93.817349,46.68597227766396,10.960541005637642,-145.6921449947393,590796.9238657132,6136533.1223676205,71.87178599993365,60.6423114616191,-3.851076075807214,-53.1215633382797,False,True,AUTO.LOITER
93.917592,46.81009564428433,16.4477437612352,-150.84267393363376,590797.0485586447,6136533.225121882,71.80378149096384,60.904372616671026,-3.6453067110851407,-53.33857269561037,False,True,AUTO.LOITER
94.017164,42.475652337784005,13.19716989491506,-154.0442340022764,590797.1601182824,6136533.349870018,71.79977707326665,60.904372616671026,-3.6453067110851407,-53.33857269561037,False,True,AUTO.LOITER
94.116797,23.626826164788703,2.7832450804858966,-156.94649055535155,590797.2838953449,6136533.497133663,71.80077206825331,61.23370295134373,-3.6273980839177966,-53.34058164128601,False,True,AUTO.LOITER
94.217113,9.380427629836449,-7.532669909885743,-158.76370682102984,590797.4142390429,6136533.633400376,71.8027670175874,61.23370295134373,-3.6273980839177966,-53.34058164128601,False,True,AUTO.LOITER
